movie_id,title,release_year,genres,budget,original_language,original_title,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average
3247,Sister Act,1992,Comedy-Crime-Music,31000000,en,Sister Act,/7wQxLtybiUbtC6tsJh9htFEmqq3.jpg,Touchstone Pictures,United States of America,1992-05-28,231605150.0,100.0,English,6.5
3248,Sister Act 2: Back in the Habit,1993,Comedy-Music,38000000,en,Sister Act 2: Back in the Habit,/tLbvfUYw8Pr7DMI5TGL5DX1bx5S.jpg,Touchstone Pictures,United States of America,1993-12-09,57319029.0,107.0,English,5.9
3250,Alive,1993,Action-Adventure-Drama-Thriller,32000000,en,Alive,/clvLOOdqRrnvAxZuKI5k7QNQZAv.jpg,Paramount Pictures-Touchstone Pictures,United States of America,1993-01-15,36733909.0,120.0,English-Português,6.7
3251,Agnes of God,1985,Drama-Mystery,0,en,Agnes of God,/gd6VRsmqWG730WxhvJ1Plgy7i9h.jpg,Columbia Pictures,United States of America,1985-08-21,0.0,98.0,Latin-English-Français,6.2
3252,Scent of a Woman,1992,Drama,31000000,en,Scent of a Woman,/22m6tUzIYxXs5cjyl7KJJPULlMT.jpg,Universal Pictures-City Light Films,United States of America,1992-12-23,134095253.0,157.0,English-Magyar,7.3
3253,Wayne's World,1992,Comedy-Music,20000000,en,Wayne's World,/ttv6BA0DOes1zXMnQSNXTGeGkdJ.jpg,Paramount Pictures,United States of America,1992-02-14,121697323.0,94.0,广州话 / 廣州話-English,6.5
3254,Wayne's World 2,1993,Comedy-Music,0,en,Wayne's World 2,/pBs9DuzWhqWX7vPjzB6AvAXKXzM.jpg,Paramount Pictures,United States of America,1993-12-10,47965000.0,95.0,广州话 / 廣州話-English,5.8
3256,Patriot Games,1992,Action-Crime-Drama-Thriller,45000000,en,Patriot Games,/nB8fcOEQPS0V64U0ZUJXCTEaCDY.jpg,Paramount Pictures-Mace Neufeld Productions,United States of America,1992-06-04,178051587.0,117.0,English,6.4
3258,Death Becomes Her,1992,Comedy-Fantasy,55000000,en,Death Becomes Her,/qNIkecw9i44ljTJaMfkdeyLc4vB.jpg,Universal Pictures,United States of America,1992-07-30,149022650.0,104.0,English,6.3
3259,Far and Away,1992,Adventure-Drama-Romance-Western,60000000,en,Far and Away,/yNdfm55jkgFk1IeAqxSEPFDPR5x.jpg,Imagine Entertainment-Universal Pictures,United States of America,1992-05-22,137783840.0,140.0,English,6.3
3260,Howards End,1992,Drama-Romance,0,en,Howards End,/oD61psGoSAZHxnX0xXZ8x6nNuqG.jpg,Merchant Ivory Productions-The Criterion Collection,United Kingdom,1992-03-13,25966555.0,140.0,English-Deutsch,7.0
3261,Singles,1992,Comedy-Drama-Romance,0,en,Singles,/lnZ8W60Cjd3EWs7ty6rJk1K1Qiw.jpg,Warner Bros.-Atkinson/Knickerbocker Productions,United States of America,1992-09-18,18472850.0,99.0,English,6.6
3262,Twin Peaks: Fire Walk with Me,1992,Drama-Mystery,10000000,en,Twin Peaks: Fire Walk with Me,/tOQekTHJmVCgfUYXTb6dLAu6l8W.jpg,New Line Cinema-Ciby 2000-Janus Films,United States of America,1992-06-03,4160851.0,134.0,English,7.3
3263,White Men Can't Jump,1992,Comedy-Drama,0,en,White Men Can't Jump,/jnI05Z2Cm9ACEJo8FGen7tdHKLl.jpg,Twentieth Century Fox Film Corporation,United States of America,1992-03-26,90753806.0,115.0,English,6.2
3264,Buffy the Vampire Slayer,1992,Action-Comedy-Horror,7000000,en,Buffy the Vampire Slayer,/r0feHChsxNVMpqwT6Wk9GIJxs2n.jpg,Twentieth Century Fox Film Corporation-Kuzui Enterprises-Sandollar,United States of America,1992-07-24,16624456.0,86.0,English,5.3
3268,Stop! Or My Mom Will Shoot,1992,Action-Comedy,0,en,Stop! Or My Mom Will Shoot,/sQXdlCaX6demEdOgI1FbV9fX8aO.jpg,Universal Pictures,United States of America,1992-02-21,70611210.0,87.0,English,4.6
3269,Forever Young,1992,Adventure-Drama-Fantasy-Romance-Sci-Fi-Science Fiction,0,en,Forever Young,/AvkLZ5EqehwUlJD93ZeobesDmHB.jpg,Icon Entertainment International-Warner Bros.,United States of America,1992-12-16,128000000.0,102.0,English,6.0
3271,Of Mice and Men,1992,Drama,0,en,Of Mice and Men,/jBRcO6XrNZdWpQOVzkVpN7eJO4Q.jpg,Metro-Goldwyn-Mayer (MGM),United States of America,1992-09-16,5471088.0,110.0,English,7.1
3272,Bad Lieutenant,1992,Crime-Drama,1000000,en,Bad Lieutenant,/oe8VjWCKXktqA19T1ZWtaSn8rc2.jpg,Bad Lt. Productions,United States of America,1992-09-16,2019469.0,96.0,English-Español,6.9
3273,Scream 3,2000,Horror-Mystery-Thriller,40000000,en,Scream 3,/8mmObJf9L07wwF92gKdVb4lRXVC.jpg,Konrad Pictures-Craven-Maddalena Films-Dimension Films,United States of America,2000-02-03,161834276.0,116.0,English,5.7
3274,Single White Female,1992,Action-Thriller,16000000,en,Single White Female,/3PH1tWrCAtAb7ws5BNYN9j0DnxN.jpg,Columbia Pictures,United States of America,1992-08-14,48017402.0,107.0,English-Español,6.0
3276,Gun Shy,2000,Action-Comedy-Romance-Thriller,10000000,en,Gun Shy,/nB4JPNv45MZWqeBCggPYzh8etty.jpg,Hollywood Pictures-Fortis Films,United States of America,2000-02-04,1631839.0,101.0,English,5.4
3279,Knockout,1999,Action-Adventure-Drama,0,en,Knockout,/thCmiXIZYeK2dtgVCLzJCKphl3p.jpg,DMG Entertainment,United States of America,2000-02-04,0.0,99.0,English,0.0
3282,Different for Girls,1996,Comedy-Foreign,0,en,Different for Girls,/fPbbhgKLq1CL6B9PMjzO99cRZJ3.jpg,,United Kingdom,1996-10-01,0.0,97.0,English,5.2
3283,Minnie and Moskowitz,1971,Action-Comedy-Drama-Romance,0,en,Minnie and Moskowitz,/jmcwJSC33VmUnfavMcLZajNqCrM.jpg,Universal Pictures,United States of America,1971-12-22,0.0,115.0,English,6.4
3284,They Might Be Giants,1971,Comedy-Mystery-Romance-Thriller,0,en,They Might Be Giants,/njI58lHvb3aJ3KeSUX4wQMCUguQ.jpg,Universal Pictures,United States of America,1971-06-09,0.0,98.0,English-Deutsch,7.3
3286,Snow Day,2000,Comedy-Family,0,en,Snow Day,/21junCH93BjKhVZz1i8vLZ1NuxB.jpg,Paramount Pictures-Nickelodeon Movies-MFF Feature Film Productions-Snow Day Productions-New Faction Pictures,United States of America,2000-02-11,0.0,89.0,English,4.8
3288,Cotton Mary,1999,Drama-Foreign,0,en,Cotton Mary,/AeJkCzd61erKG8Xa5VvjxL7ctBu.jpg,,France-United Kingdom-United States of America,1999-01-01,0.0,124.0,English,5.3
3290,Soft Toilet Seats,1999,Comedy,0,en,Soft Toilet Seats,,STS Productions Inc,United States of America,1999-12-03,0.0,107.0,English,0.0
3291,Trois,2000,Drama-Romance-Thriller,200000,en,Trois,/fflLZTjDKmTxxsi0cPava6GPLlr.jpg,Rainforest Films-TRF Productions,United States of America,2000-02-11,1160268.0,93.0,,4.5
3293,Conceiving Ada,1997,Drama-Fantasy-Sci-Fi-Science Fiction,0,en,Conceiving Ada,/cOOwzpwb36rjJefkQStBu6frUQn.jpg,,,1999-02-19,0.0,85.0,,0.0
3294,Eaten Alive,1976,Horror,520000,en,Eaten Alive,/4sz1YFCtLxQJQ5yxsJsmiJRHcMs.jpg,Mars Production Corporation,United States of America,1976-12-25,0.0,91.0,English,4.9
3295,Raining Stones,1993,Comedy-Drama,0,en,Raining Stones,/eWUZT0vdQZLyeKpWtwheGY23TdW.jpg,Channel Four Films-Parallax Pictures,United Kingdom,1993-09-09,0.0,90.0,English,5.7
3297,With Byrd at the South Pole,1930,Documentary,0,en,With Byrd at the South Pole,/r0xkKkzUphpDqc1tHaEW6y1F7Zv.jpg,Paramount,,1930-06-28,0.0,82.0,,7.5
3298,Boiler Room,2000,Crime-Drama-Thriller,26000000,en,Boiler Room,/saPIJPgg5EHyduryuRAEr8y3SuX.jpg,New Line Cinema,United States of America,2000-02-18,28780255.0,118.0,English-Pусский,6.5
3299,Hanging Up,2000,Comedy-Drama,40000000,en,Hanging Up,/lnnFFGhIXi6ZDU3r29eKHKTHdq0.jpg,Laurence Mark Productions-Columbia Pictures Corporation-Global Entertainment Productions GmbH & Company Medien KG-Nora Ephron Productions,Germany-United States of America,2000-02-16,36037909.0,94.0,Pусский,5.0
3300,Pitch Black,2000,Action-Sci-Fi-Science Fiction-Thriller,23000000,en,Pitch Black,/j4iBVA49KDBX4ypfVcZxl1y7CCT.jpg,Interscope Communications,United States of America,2000-02-18,53187659.0,108.0,English,6.7
3302,Beautiful People,1999,Comedy-Drama-War,0,en,Beautiful People,/8QHFKeRzZpN1CnPqAahlwGPnbLz.jpg,Arts Council of England-British Film Institute (BFI)-British Screen Productions,United Kingdom,1999-09-16,0.0,107.0,English,6.0
3303,Black Tar Heroin: The Dark End of the Street,1999,Documentary,0,en,Black Tar Heroin: The Dark End of the Street,/uzLDUtdl5U4Oy2QRScfHeodBGP6.jpg,,United States of America,2000-03-17,0.0,75.0,English,7.1
3304,Blue Collar,1978,Crime-Drama,0,en,Blue Collar,/mvSgpNIRLotosfzwRdwM9GwwH8W.jpg,Universal Pictures-TAT Communications Company,United States of America,1978-02-10,6521083.0,114.0,English,7.2
3305,Bluebeard,1944,Film-Noir-Horror-Mystery-Thriller,0,en,Bluebeard,/njgfE8gGagLykjloy5DQa2ry3Z4.jpg,Producers Releasing Corporation (PRC),United States of America,1944-11-11,0.0,72.0,English,5.6
3307,City Lights,1931,Comedy-Drama-Romance,1500000,en,City Lights,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,Charles Chaplin Productions,United States of America,1931-01-30,19181.0,87.0,English,8.2
3313,Class Reunion,1982,Comedy,0,en,Class Reunion,/gOIKIYpl3Z4t4bTsEg8E9rnQOTV.jpg,ABC Motion Pictures,United States of America,1982-10-29,0.0,84.0,English,3.4
3315,Happy Go Lovely,1951,Comedy-Music-Musical-Romance,0,en,Happy Go Lovely,/y6IvKB3BrpPL4V0IlZ8zEmVQTfG.jpg,Marcel Hellman Productions,United Kingdom,1951-03-06,0.0,97.0,English,5.0
3316,Reindeer Games,2000,Action-Thriller,42000000,en,Reindeer Games,/rK1P7za5gHvCqjrOVcsUTSlaSNq.jpg,Dimension Films-Marty Katz Productions,United States of America,2000-02-25,32168970.0,124.0,English,5.3
3317,Wonder Boys,2000,Comedy-Drama,35000000,en,Wonder Boys,/aajFu5pK4YqBLKEkZzSBpJjoG68.jpg,Paramount Pictures-Scott Rudin Productions-Toho-Towa-Mutual Film Company-British Broadcasting Corporation (BBC)-Marubeni-Curtis Hanson Productions-MFF Feature Film Productions,Germany-Japan-United Kingdom-United States of America,2000-02-22,0.0,111.0,English,6.9
3318,Deterrence,1998,Action-Drama-Mystery-Thriller,0,en,Deterrence,/umiB6v1vwbtVzK3zJhB3Qk2uUux.jpg,Battleplan Productions-TF1 International-Moonstone Entertainment,United States of America,2000-03-10,0.0,101.0,English,6.1
3319,Judy Berlin,1999,Comedy-Drama,0,en,Judy Berlin,/ziuNqpQ4oXNRwlxUGQCTWlbe9Fu.jpg,,United States of America,1999-01-01,0.0,93.0,English,4.8
3322,3 Strikes,2000,Action-Comedy-Romance,6000000,en,3 Strikes,/3VzvC5WiBZy2cdLwOSbXcYPk5uO.jpg,,United States of America,2000-03-01,9000000.0,82.0,English,5.9
3323,Chain of Fools,2000,Action-Comedy-Crime,20000000,en,Chain of Fools,/5hGfNu04FlL8DDjoy4XF0MCtBMq.jpg,Bel Air Entertainment,United States of America,2000-09-22,0.0,96.0,English,5.9
3324,Drowning Mona,2000,Comedy-Crime-Mystery,16000000,en,Drowning Mona,/tAkoosobX8wEwIJnPICEhrCI7H5.jpg,Code Entertainment-Neverland Films,United States of America,2000-03-03,15427192.0,96.0,English,5.4
3326,What Planet Are You From?,2000,Comedy-Drama-Romance-Sci-Fi-Science Fiction,60000000,en,What Planet Are You From?,/h4y0j7DO6qRzaFocG1N0710yXaQ.jpg,Columbia Pictures,United States of America,2000-03-03,0.0,105.0,English,5.4
3327,Beyond the Mat,2000,Documentary,2053648,en,Beyond the Mat,/mQfGqPwcwWOo03SWnMb5qvInBEj.jpg,Imagine Entertainment-Universal Pictures-Lionsgate,United States of America,1999-10-22,500000.0,102.0,English,7.8
3328,Ghost Dog: The Way of the Samurai,1999,Crime-Drama,0,en,Ghost Dog: The Way of the Samurai,/vkmrlVxvcQ6NPWlXBS9mqQ7goVv.jpg,Bac Films-Pandora Filmproduktion-Degeto Film-ARD-JVC Entertainment Networks-Canal+-Plywood Productions,United States of America,1999-09-13,0.0,116.0,English,7.2
3330,Splendor in the Grass,1961,Drama-Romance,0,en,Splendor in the Grass,/bIZaUSseMeNCJypwWxzj1uE9B3c.jpg,Warner Bros.-Newton Productions-NBI Productions,United States of America,1961-10-10,0.0,124.0,English,7.1
3331,My Tutor,1983,Comedy-Drama-Romance,0,en,My Tutor,/2b7rg7olnmtSBta2TV4rQdBZQXu.jpg,Crown International Pictures-Marimark Productions,United States of America,1983-03-04,22587000.0,97.0,English,5.8
3334,Key Largo,1948,Crime-Drama-Film-Noir-Thriller,0,en,Key Largo,/9Uyzz2JJZjMIaD4sOMyan4v95eR.jpg,Warner Bros.,United States of America,1948-07-31,0.0,100.0,English,7.6
3335,Jail Bait,1954,Action-Crime-Drama-Thriller,0,en,Jail Bait,/86UWXY0HXBW88TCUx3KkLSLH5d8.jpg,Howco Productions Inc.,United States of America,1954-01-01,0.0,74.0,English,3.5
3336,It Happened Here,1961,Drama-War,0,en,It Happened Here,/ea8dckRzJTiZdaxnehYhIhaKPx0.jpg,,United Kingdom,1966-05-01,0.0,93.0,English-Deutsch,5.3
3338,For All Mankind,1989,Documentary,0,en,For All Mankind,/7k8ylisWiEGxdRSlAf6v4PWiAjH.jpg,Apollo Associates-FAM Productions,United States of America,1989-01-01,770132.0,80.0,English,8.3
3339,Cross of Iron,1977,Action-Drama-History-War,6000000,en,Cross of Iron,/9KGjHLdyLSBHxRoAk0uUPtE7VtU.jpg,ITC Entertainment-Terra-Filmkunst-EMI Films-Rapid Film,Germany-United Kingdom,1977-01-29,0.0,132.0,Deutsch-English-Français-Pусский,6.6
3340,Bride of the Monster,1956,Horror-Sci-Fi-Science Fiction,0,en,Bride of the Monster,/sV4aImhMlxfd2ncomtxFAns3RC8.jpg,Rolling M. Productions,United States of America,1955-05-11,0.0,69.0,English,4.2
3341,Born Yesterday,1950,Comedy-Drama-Romance,0,en,Born Yesterday,/yxR3qG3SuqQIMpLwZvoofI1UyY4.jpg,Columbia Pictures Corporation,United States of America,1950-12-25,0.0,103.0,English,6.6
3342,Birdy,1984,Drama-History-War,12000000,en,Birdy,/4O4uGfudufMXw7sNUJXJorCGcR3.jpg,TriStar Pictures,United States of America,1984-12-14,1400000.0,120.0,English,6.9
3343,And God Created Woman,1988,Comedy-Drama-Romance,0,en,And God Created Woman,/5ZU9BtYNRk2FI7jemMy1bVZkB4y.jpg,Vestron Pictures-Crow Productions,United States of America,1988-03-04,0.0,100.0,English,3.8
3344,Blood Feast,1963,Horror,24500,en,Blood Feast,/bH2GAITqQeJZsJPQBLhZXOlfjkH.jpg,Friedman-Lewis Productions,United States of America,1963-06-06,4000000.0,67.0,English,5.3
3345,"Charlie, the Lonesome Cougar",1967,Adventure-Children's-Family,0,en,"Charlie, the Lonesome Cougar",/n2p8MPHYyJdZaUGUxUMlZxZjKhD.jpg,,,1967-10-18,0.0,75.0,English-Deutsch,4.9
3346,Color Me Blood Red,1965,Horror,50000,en,Color Me Blood Red,/bz4CJiZGOUDNPDqzGlGAA8ruC0F.jpg,Box Office Spectaculars,United States of America,1965-10-13,0.0,79.0,English,5.0
3347,Never Cry Wolf,1983,Action-Adventure-Drama,0,en,Never Cry Wolf,/jUQ8RkdrQ9ubP8IV3bGvZIlDAcF.jpg,Walt Disney Productions,United States of America,1983-10-07,0.0,105.0,English-,6.9
3351,Two Thousand Maniacs!,1964,Horror,65000,en,Two Thousand Maniacs!,/q6jlKGGKR9TglKazQ0sAiHMoI3I.jpg,Friedman-Lewis Productions-Jacqueline Kay,United States of America,1964-03-20,0.0,87.0,English,6.2
3352,Brown's Requiem,1998,Action-Drama-Mystery-Thriller,0,en,Brown's Requiem,/srNNGt29kXEO47X0ZtwQay99JOD.jpg,,United States of America,1998-11-01,0.0,104.0,English,6.0
3354,Mission to Mars,2000,Sci-Fi-Science Fiction,90000000,en,Mission to Mars,/eco5chujn3Mt7HnuMTUIuobPMoX.jpg,Spyglass Entertainment-The Jacobson Company-Touchstone Pictures-Red Horizon Productions,United States of America,2000-03-10,60874615.0,114.0,English,5.7
3356,Condo Painting,2000,Documentary,0,en,Condo Painting,/nS6keqE0KSN2RcJZubHQ9fPZ09u.jpg,,,2000-03-17,0.0,0.0,,0.0
3358,Defending Your Life,1991,Comedy-Drama-Fantasy-Romance,0,en,Defending Your Life,/xywR4UtFJFANoEbcbmOiZckkNPa.jpg,Geffen Pictures-Warner Bros.,United States of America,1991-03-22,0.0,112.0,English-日本語,6.5
3359,Breaking Away,1979,Comedy-Drama,2300000,en,Breaking Away,/aHQj3D9fvWILOZWLuqS3WRHjGkq.jpg,Twentieth Century Fox Film Corporation,United States of America,1979-05-24,20000000.0,100.0,English,7.4
3360,Hoosiers,1986,Drama-Family,9000000,en,Hoosiers,/jKEcIvayP1GGI1TSScoXyEd4mGb.jpg,Orion Pictures-De Haven Productions,United States of America,1986-11-14,28607524.0,114.0,English,7.1
3361,Bull Durham,1988,Comedy-Romance,7000000,en,Bull Durham,/wZwXLiR1cisTXaJiuBLvgkS5HWw.jpg,Orion Pictures-The Mount Company,United States of America,1988-06-15,50888000.0,108.0,English-Italiano,6.6
3362,Dog Day Afternoon,1975,Comedy-Crime-Drama-Thriller,1800000,en,Dog Day Afternoon,/qgWuZ2yNJrclU8EldQG4rLhwMoy.jpg,Artists Entertainment Complex-Warner Bros.,United States of America,1975-08-11,46665856.0,125.0,English,7.6
3363,American Graffiti,1973,Comedy-Drama,777000,en,American Graffiti,/xq8MFYQ6MLZ65mFpweqV6mCs39k.jpg,Lucasfilm-Universal Pictures-The Coppola Company,United States of America,1973-08-01,140000000.0,110.0,English,6.9
3366,Where Eagles Dare,1969,Action-Adventure-Drama-History-War,7700000,en,Where Eagles Dare,/qzStZhn0gR1glcYHRZ7b3vPsTIJ.jpg,Metro-Goldwyn-Mayer (MGM)-Winkast Film Productions-Jerry Gershwin Productions-Elliott Kastner Productions,United Kingdom-United States of America,1968-12-04,21000000.0,155.0,Deutsch-English,7.4
3370,Betrayed,1988,Action-Drama-Romance-Thriller,19000000,en,Betrayed,/y2EsGbzqQHD81TQKHTLi8ohXFnI.jpg,United Artists-Winkler Films-CST Telecommunications,Japan-United States of America,1988-08-26,0.0,127.0,English,5.6
3371,Bound for Glory,1976,Drama-Music,0,en,Bound for Glory,/qM4qttr8Cd2SUiqe7H6yYeQmIJw.jpg,United Artists,United States of America,1976-12-05,0.0,147.0,English,7.0
3373,Buck and the Preacher,1972,Action-Comedy-Western,0,en,Buck and the Preacher,/xYeoRFAxwjg51WQZwtWum7PnFXZ.jpg,Columbia Pictures Corporation-E & R Productions Corp.-Belafonte Enterprises,United States of America,1972-03-17,0.0,102.0,English,5.0
3374,Daughters of the Dust,1992,Drama-Romance,800000,en,Daughters of the Dust,/3Skfg8JA6uy3SGaaf61zJ7oh04A.jpg,American Playhouse-WMG Film-Geechee Girls,United Kingdom-United States of America,1991-09-10,0.0,112.0,English,6.8
3375,Destination Moon,1950,Sci-Fi-Science Fiction,0,en,Destination Moon,/uLtELccUcFnpttTOcwgJ4TM5M1m.jpg,George Pal Productions,United States of America,1950-06-26,0.0,91.0,English,6.1
3379,On the Beach,1959,Drama-Romance-Science Fiction,0,en,On the Beach,/o2DzOxwUTwA3k1d8ruC8rrn2tjy.jpg,Stanley Kramer Productions,United States of America,1959-12-16,0.0,134.0,English,6.7
3380,Railroaded!,1947,Drama-Film-Noir-Thriller,0,en,Railroaded!,/9bSHaV3LVY1B1kRqMxmA74KwG29.jpg,PRC,United States of America,1947-09-25,0.0,72.0,English,6.6
3381,Slaves to the Underground,1997,Comedy-Drama-Music,0,en,Slaves to the Underground,/smQazRPU2PGA2lEeBsds6dPPIp0.jpg,,,1997-11-14,0.0,93.0,English,5.0
3382,Song of Freedom,1936,Drama,0,en,Song of Freedom,/7ouV5n8NZFO8RiZHhaaNp3c2tR9.jpg,British Lion Films-Hammer Film Productions,United Kingdom,1936-08-16,0.0,80.0,English,0.0
3383,Big Fella,1937,Drama-Musical,0,en,Big Fella,/v4D0tK3iTsvyoI60oCsIQ5QBMoT.jpg,,,1937-07-17,0.0,0.0,,8.0
3385,Volunteers,1985,Comedy,0,en,Volunteers,/8Y9DKNaZErNKOqSP7XSGfRWdXR7.jpg,TriStar Pictures,United States of America,1985-08-16,0.0,107.0,English,5.6
3386,JFK,1991,Drama-History-Mystery-Thriller,40000000,en,JFK,/9bmXpKDJv2kdtD4QNexErjGTIOz.jpg,Camelot Productions-Canal Plus Group-Ixtlan Productions-Warner Bros.,United States of America,1991-12-20,205405498.0,189.0,English-Español,7.5
3387,Who's Harry Crumb?,1989,Comedy-Crime-Mystery,0,en,Who's Harry Crumb?,/eimYRIjRCIi7k7RR8D9RtVakPl8.jpg,TriStar Pictures-Frostbacks-NBC Productions-Arnon Milchan Productions,United States of America,1989-02-03,0.0,94.0,English,5.5
3388,Harry and the Hendersons,1987,Comedy-Family-Fantasy,0,en,Harry and the Hendersons,/mhpajPCVjE3y4wgDLichDF5Peq8.jpg,Universal Pictures-Amblin Entertainment,United States of America,1987-06-05,49998613.0,110.0,English,5.6
3389,Let's Get Harry,1986,Action-Adventure,0,en,Let's Get Harry,/dqamQcX3Jo3TYLaDyNV1lt01cUy.jpg,TriStar Pictures,United States of America,1986-01-01,0.0,102.0,English,4.7
3390,Shanghai Surprise,1986,Adventure,17000000,en,Shanghai Surprise,/jxL0m3woGmnIZXpV0n123bLH5Ip.jpg,"HandMade Films-Vista Organisation, The",United Kingdom,1986-08-29,0.0,97.0,English,2.9
3392,She-Devil,1989,Comedy,0,en,She-Devil,/obdcgjjmbblIQAg9vQLJ6UVyXdu.jpg,Orion Pictures,United States of America,1989-12-08,0.0,99.0,English,5.4
3394,Blind Date,1987,Comedy-Romance,18000000,en,Blind Date,/8tJfFsVbYjmJG23umiCK16NQcln.jpg,Permut Presentations-TriStar Pictures-Blake Edwards Entertainment-Delphi V Productions-ML Delphi Premier Productions,United States of America,1987-03-27,39321715.0,95.0,English,5.6
3395,Nadine,1987,Action-Comedy-Romance,12000000,en,Nadine,/mim8TLLXmD3ui03f9jVmOXGACv8.jpg,TriStar Pictures,United States of America,1987-08-07,5669831.0,83.0,English,5.5
3399,Sesame Street Presents Follow That Bird,1985,Adventure-Children's-Comedy-Family-Music,0,en,Sesame Street Presents Follow That Bird,/fpx6RC8ShfMnu6LNP2Zpu2RumaV.jpg,Warner Bros.-Henson Associates (HA)-Children's Television Workshop (CTW),United States of America,1985-08-02,0.0,88.0,Português-English,6.5
3400,We're Back! A Dinosaur's Story,1993,Animation-Children's-Family-Science Fiction,0,en,We're Back! A Dinosaur's Story,/oDbywMYMM8TZD9B4XuksKkwMgUa.jpg,Universal Studios-Amblin Entertainment-Amblimation,United States of America,1993-11-24,9317021.0,72.0,English,5.8
3402,Turtle Diary,1985,Comedy-Drama-Romance,0,en,Turtle Diary,/v2DLQlMrbU1jaKZ0nu6hfWvb56P.jpg,British Lion Film Corporation-Samuel Goldwyn Company-United British Artists (UBA)-CBS Theatrical Films-britannic,United Kingdom-United States of America,1985-09-10,0.0,97.0,English,8.3
3403,Raise the Titanic,1980,Action-Drama-Thriller,0,en,Raise the Titanic,/7cahPJXA1fRXRwqqMVQkX3MTZy3.jpg,ITC Entertainment,United Kingdom,1980-01-01,0.0,115.0,English,5.2
3404,Titanic,1953,Action-Drama-Romance-Thriller,200000000,en,Titanic,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,Paramount Pictures-Twentieth Century Fox Film Corporation-Lightstorm Entertainment,United States of America,1997-11-18,1845034188.0,194.0,English-Français-Deutsch-svenska-Italiano-Pусский,7.5
3408,Erin Brockovich,2000,Drama,52000000,en,Erin Brockovich,/if90sXZkI4aaxdlhxKejpniT9ff.jpg,Jersey Films,United States of America,2000-03-17,256271286.0,131.0,English-Français,7.1
3409,Final Destination,2000,Drama-Horror-Thriller,23000000,en,Final Destination,/nW6JfCIWqUpIESlras0nrVy4pCl.jpg,New Line Cinema-Zide-Perry Productions-Hard Eight Pictures,United States of America,2000-03-16,53302314.0,98.0,English-Français,6.4
3410,Soft Fruit,1999,Comedy-Drama,0,en,Soft Fruit,/ibhCUC9yUkocQiQHmca5WHx2Yxp.jpg,,,1999-10-28,0.0,101.0,,0.0
